climber_id,year,season,route,age,sex,is_hired_staff,years_climbing,prior_8000m_peaks,prior_everest_attempts,highest_prev_altitude_m,operator_tier,team_size,sherpa_ratio,uses_oxygen,o2_start_altitude_m,days_acclimatizing,camps_established,summit_window_days,weather_score,jetstream_risk,queue_minutes_above_8000,turnaround_reason,serious_incident,summited
CLB008957,2019,spring,North Ridge-NE,36,M,0,4,3,0,8396,premium,11,2.42,1,7900,25,2,7,6.2,4.1,44,frostbite,0,0
CLB008958,2021,spring,South Col-SE Ridge,32,M,1,4,6,1,8090,premium,15,1.39,1,7900,20,6,3,7.2,2.3,107,summited,0,1
CLB008959,2002,spring,South Col-SE Ridge,36,M,0,10,0,2,4141,budget,3,0.62,1,7300,25,4,6,8.1,4.2,15,weather_window_closed,0,0
CLB008960,2019,spring,South Col-SE Ridge,50,M,1,3,5,0,8339,mid,3,0.6,1,7900,49,4,7,6.0,6.3,184,team_decision,0,0
CLB008961,1997,spring,other,38,M,1,18,3,0,8129,budget,6,1.57,1,7000,42,2,6,7.4,0.8,4,summited,0,1
CLB008962,2020,spring,other,43,M,0,8,0,1,6311,budget,14,0.47,1,7900,33,2,4,8.5,2.8,12,illness,0,0
CLB008963,2021,spring,South Col-SE Ridge,47,F,0,19,0,0,4969,premium,10,1.57,1,7900,34,2,7,8.8,0.0,45,summited,0,1
CLB008964,2011,autumn,South Col-SE Ridge,49,M,0,8,0,0,5758,budget,12,0.43,1,7300,43,6,0,7.2,2.6,11,illness,0,0
CLB008965,2001,autumn,South Col-SE Ridge,53,M,0,11,3,0,7880,budget,10,0.44,1,8000,33,2,5,7.0,2.2,28,illness,0,0
CLB008966,2012,spring,South Col-SE Ridge,31,M,0,12,0,0,6055,mid,6,0.73,1,7000,43,3,5,1.5,7.6,74,exhaustion_altitude_sickness,0,0
CLB008967,2010,spring,North Ridge-NE,55,M,1,14,2,0,8092,budget,9,1.13,1,7900,26,1,2,2.3,8.3,3,illness,0,0
CLB008968,2000,spring,South Col-SE Ridge,53,M,0,27,0,0,5523,mid,8,0.86,1,7900,30,4,7,6.1,4.6,28,illness,0,0
CLB008969,2021,spring,South Col-SE Ridge,39,M,0,9,0,3,6690,mid,12,1.01,1,7900,20,3,6,4.9,6.1,136,death_zone_crowding,0,0
CLB008970,2019,spring,North Ridge-NE,37,M,0,6,1,0,7869,premium,9,1.25,1,7900,28,1,4,5.7,5.0,44,summited,0,1
CLB008971,2019,spring,South Col-SE Ridge,44,M,0,24,0,0,6072,budget,7,0.6,1,7000,32,2,4,6.2,2.8,19,weather_window_closed,0,0
CLB008972,1995,spring,South Col-SE Ridge,51,M,1,0,1,0,7596,independent,8,0.17,0,0,41,1,6,6.5,2.8,5,oxygen_exhaustion,0,0
CLB008973,2009,spring,South Col-SE Ridge,36,M,0,9,0,0,7011,premium,6,1.71,1,7300,28,2,7,5.5,2.5,11,illness,0,0
CLB008974,2021,autumn,North Ridge-NE,25,F,0,17,0,0,5791,mid,9,0.75,1,7000,26,5,6,5.8,5.9,29,exhaustion_altitude_sickness,0,0
CLB008975,2022,spring,South Col-SE Ridge,20,M,0,12,1,0,8505,mid,6,1.23,1,7000,20,1,9,3.5,4.3,108,weather_window_closed,0,0
CLB008976,2016,summer,South Col-SE Ridge,35,M,0,14,1,0,7941,premium,7,0.9,1,7300,34,2,5,10.0,0.0,186,summited,0,1
CLB008977,2005,spring,North Ridge-NE,24,M,0,12,2,0,7640,premium,7,2.12,1,7300,36,3,7,7.0,2.7,10,summited,0,1
CLB008978,2007,spring,South Col-SE Ridge,33,M,1,15,2,0,8225,independent,10,0.0,1,7300,36,1,4,5.4,2.2,19,team_decision,0,0
CLB008979,2015,spring,South Col-SE Ridge,46,M,1,11,1,0,7544,budget,5,0.48,1,7000,40,4,4,4.1,3.5,97,weather_window_closed,0,0
CLB008980,2019,autumn,South Col-SE Ridge,49,M,1,18,5,0,8703,budget,11,0.87,1,7300,34,3,6,5.9,2.4,76,exhaustion_altitude_sickness,0,0
CLB008981,1998,spring,South Col-SE Ridge,40,M,0,0,4,0,8136,mid,6,0.51,0,0,39,2,8,2.6,8.3,19,exhaustion_altitude_sickness,0,0
CLB008982,2021,winter,North Ridge-NE,21,M,0,11,1,0,8543,mid,11,0.74,1,7300,24,4,8,6.5,4.2,17,exhaustion_altitude_sickness,0,0
CLB008983,1996,autumn,South Col-SE Ridge,26,M,0,12,0,1,8132,budget,8,0.8,1,7300,31,3,6,5.9,4.4,10,frostbite,0,0
CLB008984,2000,spring,South Col-SE Ridge,53,M,1,13,1,0,8205,independent,6,0.07,1,7000,31,3,6,5.2,4.8,2,team_decision,0,0
CLB008985,2013,spring,North Ridge-NE,46,M,0,11,1,0,8435,budget,7,0.45,1,7900,28,6,8,4.0,7.1,53,summited,0,1
CLB008986,2026,spring,South Col-SE Ridge,30,M,1,12,4,0,8110,mid,9,0.42,1,7900,37,6,6,7.1,1.9,25,summited,0,1
CLB008987,1999,autumn,South Col-SE Ridge,30,M,0,22,1,0,8214,mid,10,1.53,1,7900,37,2,2,7.6,3.5,23,illness,0,0
CLB008988,2013,spring,South Col-SE Ridge,46,M,0,13,0,0,7314,premium,3,1.59,1,7300,37,6,7,6.6,2.2,40,exhaustion_altitude_sickness,0,0
CLB008989,1994,spring,South Col-SE Ridge,36,M,0,14,2,1,8169,budget,10,1.04,1,7300,22,2,3,8.5,3.1,14,summited,0,1
CLB008990,2017,spring,South Col-SE Ridge,52,M,0,2,3,0,7810,mid,9,1.54,1,7000,30,3,1,7.9,2.4,45,summited,0,1
CLB008991,1996,spring,North Ridge-NE,43,F,0,2,1,0,8347,premium,6,1.45,1,7900,33,2,4,7.7,3.1,5,team_decision,0,0
CLB008992,2026,spring,South Col-SE Ridge,23,M,0,21,1,1,8294,premium,7,1.32,1,8000,23,3,5,8.0,4.4,119,weather_window_closed,1,0
CLB008993,2022,spring,South Col-SE Ridge,50,M,1,10,5,1,8188,mid,5,0.79,1,7000,31,3,5,2.1,6.8,61,summited,0,1
CLB008994,2018,spring,South Col-SE Ridge,26,F,0,7,0,0,6720,premium,7,1.61,1,7900,38,2,4,5.4,5.3,15,summited,0,1
CLB008995,2021,autumn,South Col-SE Ridge,38,M,0,8,1,0,8188,premium,7,1.38,1,7900,40,3,8,5.9,4.1,124,death_zone_crowding,0,0
CLB008996,2019,autumn,South Col-SE Ridge,37,F,0,16,3,0,8133,mid,14,0.86,1,7900,21,2,1,7.7,2.0,124,team_decision,0,0
CLB008997,2023,winter,North Ridge-NE,40,M,0,19,0,0,5397,premium,13,1.29,1,7900,20,6,6,1.9,8.3,25,weather_window_closed,0,0
CLB008998,2011,spring,South Col-SE Ridge,40,M,0,9,0,0,5544,mid,4,0.84,1,7300,33,6,7,10.0,0.3,41,weather_window_closed,0,0
CLB008999,1994,spring,South Col-SE Ridge,32,M,1,14,3,0,7706,mid,11,0.71,1,7000,37,4,6,3.9,4.4,33,illness,0,0
CLB009000,2013,spring,South Col-SE Ridge,34,M,0,10,3,0,8012,independent,10,0.23,1,7300,29,3,5,5.6,4.7,81,other,0,0
CLB009001,2022,spring,South Col-SE Ridge,39,M,1,15,4,0,8125,budget,4,0.48,1,7000,34,4,8,5.0,2.8,72,summited,0,1
CLB009002,2022,spring,South Col-SE Ridge,26,F,1,10,5,0,8115,mid,13,0.64,1,7900,31,4,6,7.9,1.4,40,summited,0,1
CLB009003,1996,spring,North Ridge-NE,32,M,1,12,4,0,8146,mid,11,0.85,1,8000,29,5,5,5.6,3.6,7,other,0,0
CLB009004,2020,spring,South Col-SE Ridge,16,F,0,17,0,0,7762,independent,9,0.04,0,0,29,6,3,8.4,1.3,24,weather_window_closed,0,0
CLB009005,2020,spring,South Col-SE Ridge,35,M,1,0,7,0,7947,budget,9,0.4,1,7900,28,4,4,5.6,3.6,69,frostbite,0,0
CLB009006,2017,summer,South Col-SE Ridge,35,M,1,20,6,0,8158,budget,7,0.45,1,7300,35,4,5,6.4,5.0,17,frostbite,0,0
CLB009007,2025,spring,South Col-SE Ridge,42,M,1,14,4,1,7420,mid,9,1.36,1,7000,40,1,7,5.5,3.7,185,summited,0,1
CLB009008,2010,spring,South Col-SE Ridge,40,M,0,4,0,0,7090,mid,11,1.18,1,7000,36,6,3,2.7,6.9,11,summited,0,1
CLB009009,2018,spring,North Ridge-NE,33,F,0,6,0,1,7673,budget,7,0.88,1,8000,29,6,5,7.0,3.6,8,exhaustion_altitude_sickness,0,0
CLB009010,2017,autumn,South Col-SE Ridge,47,F,0,7,4,0,8060,budget,6,0.94,1,7300,31,2,4,6.3,5.0,12,exhaustion_altitude_sickness,0,0
CLB009011,2006,spring,North Ridge-NE,52,M,0,9,6,0,7822,premium,7,2.06,1,7000,36,4,8,6.7,3.5,4,weather_window_closed,0,0
CLB009012,2024,spring,North Ridge-NE,44,F,1,15,6,0,7408,mid,12,0.78,1,7900,30,3,6,3.9,7.0,9,summited,0,1
CLB009013,2012,spring,South Col-SE Ridge,43,M,0,0,0,0,7781,budget,6,0.29,1,7300,30,5,5,6.6,3.8,138,weather_window_closed,0,0
CLB009014,2013,spring,South Col-SE Ridge,21,F,0,15,0,0,6550,budget,7,0.49,1,7900,19,5,5,6.7,2.3,44,exhaustion_altitude_sickness,0,0
CLB009015,1996,spring,South Col-SE Ridge,47,M,1,12,6,0,8101,mid,8,0.89,1,7000,21,2,3,7.0,2.8,9,summited,0,1
CLB009016,2017,spring,South Col-SE Ridge,36,F,0,11,1,0,8005,budget,6,0.78,1,7000,27,1,4,7.3,3.3,32,frostbite,0,0
CLB009017,1996,spring,South Col-SE Ridge,52,M,0,4,0,0,7156,premium,12,0.75,1,7300,25,2,4,7.8,2.2,3,weather_window_closed,0,0
CLB009018,2010,spring,North Ridge-NE,22,F,1,6,3,2,8186,budget,14,0.86,1,7300,36,4,5,8.1,2.4,7,summited,0,1
CLB009019,2000,spring,North Ridge-NE,34,M,0,5,0,0,5693,budget,6,0.02,1,7000,22,5,4,7.6,2.1,4,weather_window_closed,0,0
CLB009020,2024,spring,South Col-SE Ridge,21,M,0,15,1,3,8530,premium,10,1.94,1,7300,40,3,4,8.2,0.0,106,exhaustion_altitude_sickness,1,0
CLB009021,2026,spring,South Col-SE Ridge,40,M,0,6,1,0,7964,mid,9,0.78,1,7000,30,6,5,4.8,5.6,58,weather_window_closed,0,0
CLB009022,1997,spring,South Col-SE Ridge,47,M,1,13,9,0,7551,independent,6,0.0,1,7900,55,5,3,5.3,4.0,43,summited,0,1
CLB009023,2025,spring,South Col-SE Ridge,25,M,1,16,8,1,8283,independent,10,0.73,1,7000,40,4,5,8.7,1.5,82,summited,0,1
CLB009024,1994,spring,South Col-SE Ridge,52,F,0,5,1,0,8286,mid,9,0.83,1,7300,24,3,5,5.7,5.0,18,summited,0,1
CLB009025,2007,spring,South Col-SE Ridge,49,M,0,20,0,0,5957,mid,11,0.59,1,7300,48,4,4,8.4,1.2,28,frostbite,0,0
CLB009026,1991,spring,South Col-SE Ridge,35,F,0,19,0,0,6278,mid,9,1.12,1,7900,30,4,5,7.5,2.8,13,weather_window_closed,0,0
CLB009027,2012,spring,South Col-SE Ridge,53,M,1,6,4,0,8247,mid,10,0.98,0,0,30,3,6,4.0,6.9,83,other,0,0
CLB009028,2008,autumn,South Col-SE Ridge,27,F,0,7,0,0,6182,mid,6,0.87,1,7000,37,5,1,5.8,3.8,33,frostbite,0,0
CLB009029,2009,spring,South Col-SE Ridge,35,M,0,13,1,1,8285,premium,9,1.69,1,8000,29,4,6,5.9,2.6,5,summited,0,1
CLB009030,2026,spring,North Ridge-NE,29,M,1,10,3,0,7877,mid,12,1.38,1,7900,33,4,6,6.1,4.1,41,other,0,0
CLB009031,2018,autumn,South Col-SE Ridge,26,M,1,5,5,0,7732,premium,10,2.1,1,7900,37,2,3,7.7,0.9,101,summited,0,1
CLB009032,2013,spring,North Ridge-NE,46,M,1,18,3,1,7974,budget,6,0.55,1,7000,13,2,4,6.0,4.7,24,summited,0,1
CLB009033,1995,spring,South Col-SE Ridge,27,M,0,10,2,2,8003,premium,11,1.45,1,7900,35,3,7,2.7,6.5,3,summited,0,1
CLB009034,2013,spring,South Col-SE Ridge,35,M,0,18,0,1,6627,mid,6,0.55,1,8000,30,6,3,4.0,5.8,21,exhaustion_altitude_sickness,0,0
CLB009035,1993,spring,North Ridge-NE,40,M,1,15,6,0,7603,budget,12,0.41,1,7900,30,1,5,6.5,4.2,2,summited,0,1
CLB009036,2008,spring,South Col-SE Ridge,49,M,1,14,5,0,7843,budget,8,1.21,1,7000,39,3,6,4.8,5.8,10,illness,0,0
CLB009037,1993,autumn,South Col-SE Ridge,22,M,0,4,2,0,7700,budget,9,0.68,1,7000,35,3,4,7.8,1.8,3,weather_window_closed,0,0
CLB009038,2017,spring,South Col-SE Ridge,45,M,0,0,3,1,8692,premium,11,1.02,1,7300,35,2,3,7.3,4.0,21,summited,0,1
CLB009039,2004,spring,North Ridge-NE,25,M,0,8,1,0,8004,budget,7,0.11,0,0,23,2,3,2.6,8.6,6,weather_window_closed,0,0
CLB009040,1999,spring,South Col-SE Ridge,43,F,1,0,2,3,7793,mid,11,1.0,1,8000,41,3,7,3.1,5.9,16,summited,0,1
CLB009041,2021,spring,North Ridge-NE,25,M,0,4,0,0,6049,budget,6,0.26,1,7000,36,4,7,2.6,7.8,12,other,0,0
CLB009042,2017,spring,North Ridge-NE,30,M,0,7,0,2,7565,mid,8,1.08,1,7300,35,6,4,6.0,3.6,11,summited,0,1
CLB009043,2007,spring,South Col-SE Ridge,33,M,0,20,1,0,7759,premium,6,2.61,1,7900,36,4,2,6.8,1.3,5,summited,0,1
CLB009044,2019,spring,South Col-SE Ridge,38,M,1,8,5,0,7986,mid,13,0.91,1,7900,41,4,4,3.0,7.4,48,summited,0,1
CLB009045,2000,spring,South Col-SE Ridge,50,M,0,4,0,0,6576,mid,8,1.64,1,8000,38,2,9,3.5,7.7,2,summited,0,1
CLB009046,2017,winter,North Ridge-NE,46,F,0,19,1,0,7965,premium,10,1.56,1,7300,31,2,5,5.3,4.0,8,summited,0,1
CLB009047,2015,spring,South Col-SE Ridge,42,M,0,12,6,2,8155,premium,8,1.56,1,7300,30,3,3,8.4,1.8,55,frostbite,0,0
CLB009048,2001,spring,South Col-SE Ridge,59,M,1,6,2,0,8168,budget,9,0.25,1,8000,27,4,8,5.1,5.4,8,summited,0,1
CLB009049,2004,spring,South Col-SE Ridge,39,M,0,16,2,3,8368,mid,9,1.08,1,7300,22,3,3,5.9,3.8,44,exhaustion_altitude_sickness,0,0
CLB009050,2015,autumn,South Col-SE Ridge,39,M,0,15,0,0,6753,mid,11,1.5,1,7300,30,6,2,5.1,5.1,48,team_decision,0,0
CLB009051,2020,spring,South Col-SE Ridge,17,M,0,6,1,2,8108,premium,7,1.43,1,7000,34,2,6,5.4,4.7,19,weather_window_closed,0,0
CLB009052,1991,spring,North Ridge-NE,50,M,0,2,1,0,7818,premium,11,1.55,1,7300,40,1,10,9.1,0.0,3,illness,0,0
CLB009053,1997,spring,South Col-SE Ridge,31,F,0,13,2,1,8250,mid,10,1.22,1,7300,33,5,4,5.6,6.4,24,weather_window_closed,0,0
CLB009054,2011,spring,South Col-SE Ridge,42,M,0,22,3,0,8071,premium,11,0.99,1,7000,33,2,5,6.7,3.6,2,weather_window_closed,0,0
CLB009055,2011,spring,South Col-SE Ridge,61,M,1,13,6,0,8366,mid,8,1.02,1,7300,23,5,6,4.3,5.7,1,team_decision,0,0
CLB009056,2004,spring,South Col-SE Ridge,47,M,0,20,0,0,6099,budget,10,0.87,1,7900,40,3,2,6.9,2.4,7,weather_window_closed,0,0
CLB009057,2023,spring,North Ridge-NE,40,M,0,20,1,0,8640,premium,16,1.8,1,7900,30,4,2,6.0,4.7,3,summited,0,1
CLB009058,2022,summer,South Col-SE Ridge,48,M,0,19,1,2,7459,budget,9,0.56,1,7900,32,1,4,4.3,6.8,56,frostbite,0,0
CLB009059,2026,spring,South Col-SE Ridge,25,M,1,22,4,3,8092,budget,5,0.7,1,7000,24,6,9,4.7,6.4,150,team_decision,0,0
CLB009060,2019,autumn,South Col-SE Ridge,35,F,0,5,2,0,8153,mid,5,0.73,1,7900,25,5,5,9.3,0.7,140,summited,0,1
CLB009061,2024,summer,South Col-SE Ridge,27,M,1,10,8,1,8349,mid,7,1.45,1,7000,25,2,4,8.1,0.0,66,summited,0,1
CLB009062,2006,spring,South Col-SE Ridge,44,M,0,13,3,1,8066,budget,8,0.42,1,7000,29,4,6,2.7,8.2,18,summited,0,1
CLB009063,2023,spring,South Col-SE Ridge,16,M,0,8,6,0,7849,premium,10,1.84,1,7300,41,5,5,5.9,4.6,130,team_decision,0,0
CLB009064,2013,spring,North Ridge-NE,39,M,0,10,6,0,7605,premium,8,1.98,1,7900,19,6,7,3.3,7.0,8,summited,0,1
CLB009065,2019,spring,South Col-SE Ridge,41,M,0,12,0,0,6206,premium,11,1.43,1,7900,26,4,0,5.6,3.9,120,illness,0,0
CLB009066,2016,winter,South Col-SE Ridge,36,M,1,13,8,0,8192,mid,12,1.24,1,7300,35,3,3,4.4,5.7,44,summited,0,1
CLB009067,2016,spring,North Ridge-NE,51,M,1,20,4,0,7426,premium,10,2.3,1,7300,18,3,1,6.5,3.2,42,summited,0,1
CLB009068,2012,spring,other,45,M,0,7,1,3,8364,budget,11,0.48,1,7900,34,5,6,7.3,1.9,8,exhaustion_altitude_sickness,0,0
CLB009069,2009,spring,North Ridge-NE,31,M,0,10,0,0,5755,premium,9,2.0,1,7300,41,3,7,7.6,3.4,2,summited,0,1
CLB009070,2024,spring,South Col-SE Ridge,26,M,0,3,2,0,7805,budget,6,1.08,1,7900,32,5,0,5.1,4.3,228,illness,0,0
CLB009071,1998,spring,South Col-SE Ridge,32,M,0,18,1,0,8070,mid,10,1.22,1,7000,33,6,10,3.1,6.2,11,summited,0,1
CLB009072,2001,autumn,South Col-SE Ridge,49,M,0,13,0,0,7504,premium,12,2.0,1,7000,32,5,7,3.3,7.1,17,weather_window_closed,0,0
CLB009073,2026,spring,South Col-SE Ridge,38,F,1,13,5,2,7701,mid,13,0.15,1,7300,34,2,2,6.1,5.5,110,summited,0,1
CLB009074,2016,spring,South Col-SE Ridge,48,F,0,8,0,1,6303,mid,10,1.6,1,7000,30,3,5,6.8,1.3,60,exhaustion_altitude_sickness,0,0
CLB009075,1990,spring,South Col-SE Ridge,52,M,0,12,0,3,6041,budget,13,0.5,1,7000,26,4,6,7.5,3.1,5,other,0,0
CLB009076,2009,spring,North Ridge-NE,33,M,0,14,1,0,8316,premium,9,1.5,1,7000,25,1,4,9.7,0.0,22,summited,0,1
CLB009077,1997,spring,South Col-SE Ridge,57,M,1,11,5,0,8196,mid,11,0.93,1,7000,41,5,4,7.0,2.5,13,exhaustion_altitude_sickness,0,0
CLB009078,2015,spring,South Col-SE Ridge,43,M,0,9,1,0,8081,budget,4,0.86,1,7900,35,1,10,5.7,4.3,33,illness,0,0
CLB009079,2012,spring,South Col-SE Ridge,58,M,0,9,0,0,6395,mid,11,1.27,1,7000,29,2,5,3.5,6.0,163,weather_window_closed,0,0
CLB009080,2016,spring,South Col-SE Ridge,43,M,0,15,2,1,7273,mid,5,0.81,1,7300,23,6,4,2.6,7.9,81,exhaustion_altitude_sickness,0,0
CLB009081,1990,spring,South Col-SE Ridge,35,M,0,0,2,0,8240,independent,12,0.04,1,7000,19,3,3,7.5,3.0,5,illness,0,0
CLB009082,2017,spring,South Col-SE Ridge,21,M,0,14,0,0,7776,premium,5,2.85,1,7300,34,4,5,7.7,2.6,80,frostbite,0,0
CLB009083,1995,spring,South Col-SE Ridge,39,M,1,12,1,1,7588,budget,8,0.67,1,7900,29,6,3,7.2,2.0,10,summited,0,1
CLB009084,2018,spring,South Col-SE Ridge,31,M,1,14,3,1,7955,premium,8,2.12,1,7000,29,5,6,3.5,7.8,48,weather_window_closed,0,0
CLB009085,2018,spring,South Col-SE Ridge,16,M,0,11,3,0,8121,mid,13,1.21,1,7300,41,5,5,7.9,1.5,10,exhaustion_altitude_sickness,0,0
CLB009086,2005,spring,South Col-SE Ridge,17,M,1,8,4,0,8431,premium,9,0.48,1,7900,32,3,5,7.5,2.3,11,illness,0,0
CLB009087,2006,spring,South Col-SE Ridge,34,M,0,10,0,2,7503,premium,11,1.45,1,7300,24,1,4,3.8,6.5,8,weather_window_closed,0,0
CLB009088,2021,spring,North Ridge-NE,40,M,0,16,1,0,8106,mid,8,0.31,1,7300,18,5,4,4.9,5.5,14,illness,0,0
CLB009089,2020,spring,South Col-SE Ridge,24,M,1,16,7,0,8126,mid,12,0.6,1,8000,32,3,5,3.8,6.5,61,summited,0,1
CLB009090,2006,spring,South Col-SE Ridge,45,M,0,7,0,0,6632,independent,7,0.0,0,0,17,1,7,5.1,3.9,2,oxygen_exhaustion,0,0
CLB009091,2013,spring,South Col-SE Ridge,38,M,0,14,1,0,8210,budget,10,0.93,1,7900,34,4,3,7.0,0.3,25,frostbite,0,0
CLB009092,2009,spring,North Ridge-NE,51,M,0,8,1,0,7963,premium,13,1.0,1,7300,33,5,5,10.0,0.0,0,summited,0,1
CLB009093,1990,spring,South Col-SE Ridge,43,M,0,2,1,0,7915,mid,6,1.24,1,7000,33,5,2,5.0,5.6,71,illness,0,0
CLB009094,2012,spring,South Col-SE Ridge,47,M,0,0,2,0,8031,premium,7,2.04,1,7000,34,3,7,6.5,4.5,8,illness,0,0
CLB009095,2015,spring,South Col-SE Ridge,38,M,0,19,0,0,6215,mid,10,1.16,1,8000,38,5,3,7.2,4.2,130,team_decision,0,0
CLB009096,2011,spring,South Col-SE Ridge,27,M,1,10,7,0,7619,mid,6,1.02,1,7000,26,3,5,5.5,2.9,14,summited,0,1
CLB009097,2005,spring,South Col-SE Ridge,50,M,1,6,3,0,7939,independent,6,0.3,1,7300,35,4,2,4.1,5.3,17,weather_window_closed,0,0
CLB009098,2025,autumn,South Col-SE Ridge,19,M,1,11,6,0,8268,mid,8,0.9,1,7900,33,3,3,6.8,4.9,61,summited,0,1
CLB009099,2004,spring,South Col-SE Ridge,44,M,0,26,2,1,7974,budget,9,0.66,1,7000,44,3,5,3.8,7.5,5,summited,0,1
CLB009100,2024,spring,North Ridge-NE,44,M,0,13,2,0,7949,budget,15,0.42,1,7300,45,5,2,6.7,0.9,51,summited,0,1
CLB009101,2012,autumn,North Ridge-NE,36,M,0,10,1,0,7730,mid,5,1.07,1,7000,32,2,7,6.1,3.0,31,exhaustion_altitude_sickness,0,0
CLB009102,1994,spring,South Col-SE Ridge,33,M,0,11,3,0,7864,mid,9,1.42,1,7300,35,1,7,5.9,4.0,14,summited,0,1
CLB009103,2019,spring,South Col-SE Ridge,63,M,1,9,6,0,7646,budget,9,0.48,1,7300,34,2,6,5.2,3.6,138,death_zone_crowding,0,0
CLB009104,2024,spring,South Col-SE Ridge,41,M,0,0,0,2,6210,mid,9,0.88,1,7900,25,3,4,6.5,3.3,94,other,0,0
CLB009105,2023,spring,South Col-SE Ridge,32,M,1,4,1,1,8297,independent,11,0.48,1,7900,33,4,6,3.4,6.8,37,weather_window_closed,0,0
CLB009106,2009,spring,South Col-SE Ridge,54,M,0,15,0,0,6842,mid,6,0.59,1,7300,33,4,3,6.8,1.8,15,exhaustion_altitude_sickness,0,0
CLB009107,2012,spring,South Col-SE Ridge,45,M,1,22,6,1,8216,premium,6,1.9,1,7900,18,3,5,6.7,5.4,67,summited,1,1
CLB009108,2025,spring,North Ridge-NE,34,M,0,12,1,0,7867,mid,8,0.41,1,7900,37,3,4,3.8,6.6,20,other,0,0
CLB009109,1998,autumn,South Col-SE Ridge,43,M,0,18,1,1,8026,budget,6,0.5,1,7000,25,3,4,7.3,2.6,16,summited,0,1
CLB009110,2023,spring,South Col-SE Ridge,44,M,0,10,1,0,8233,premium,13,1.66,1,7300,24,2,8,6.0,2.6,185,frostbite,0,0
CLB009111,1992,spring,North Ridge-NE,48,M,1,9,7,0,7618,independent,7,0.47,1,7900,38,1,9,2.8,8.2,1,weather_window_closed,0,0
CLB009112,2022,spring,South Col-SE Ridge,35,M,1,11,7,0,8204,mid,4,1.0,1,7000,29,5,3,9.2,0.0,12,summited,0,1
CLB009113,2012,spring,South Col-SE Ridge,29,F,0,13,1,1,8246,mid,9,1.15,1,7000,44,3,6,4.5,3.3,70,summited,0,1
CLB009114,2010,spring,North Ridge-NE,39,M,0,1,0,1,4082,mid,8,1.01,1,8000,35,4,2,7.1,2.8,7,illness,0,0
CLB009115,2025,autumn,North Ridge-NE,25,M,1,8,7,1,8468,mid,4,0.93,1,7300,34,5,4,6.0,3.3,75,summited,0,1
CLB009116,2026,spring,North Ridge-NE,45,F,1,2,3,0,7882,mid,11,0.32,1,8000,33,3,5,5.8,6.4,13,team_decision,0,0
CLB009117,2005,autumn,South Col-SE Ridge,44,F,0,16,0,0,5138,mid,6,1.89,1,8000,26,2,4,7.7,3.5,15,other,0,0
CLB009118,2019,spring,South Col-SE Ridge,33,F,1,14,6,1,8144,premium,10,1.75,1,7900,18,3,7,3.0,7.9,95,weather_window_closed,0,0
CLB009119,2026,spring,South Col-SE Ridge,22,M,1,15,2,0,7829,premium,7,1.28,1,7900,32,3,6,6.1,5.5,184,summited,0,1
CLB009120,2007,spring,North Ridge-NE,55,F,0,8,0,0,6153,budget,7,0.76,1,7900,38,3,4,5.4,5.3,11,exhaustion_altitude_sickness,0,0
CLB009121,2026,spring,South Col-SE Ridge,42,F,0,15,0,1,7420,mid,2,1.11,1,7300,31,6,4,5.6,4.1,30,summited,0,1
CLB009122,1991,spring,South Col-SE Ridge,50,M,0,3,0,0,6423,mid,13,1.18,1,7300,29,5,4,3.4,5.6,3,frostbite,0,0
CLB009123,2001,spring,South Col-SE Ridge,35,M,0,12,1,0,8053,premium,10,1.88,1,7900,45,3,7,6.2,4.6,23,summited,0,1
CLB009124,2024,spring,South Col-SE Ridge,31,M,0,14,1,1,7927,premium,6,2.06,1,7300,23,2,3,3.9,5.6,145,weather_window_closed,0,0
CLB009125,2024,spring,North Ridge-NE,27,M,0,11,1,0,7940,budget,7,0.6,1,7300,40,4,6,9.1,2.7,5,summited,0,1
CLB009126,2026,spring,South Col-SE Ridge,42,M,0,7,0,1,6418,premium,6,1.48,1,7900,23,2,5,7.1,4.1,66,exhaustion_altitude_sickness,0,0
CLB009127,1991,spring,South Col-SE Ridge,42,F,0,8,1,0,8167,mid,8,0.68,1,7300,42,4,1,10.0,0.0,7,weather_window_closed,0,0
CLB009128,2018,spring,South Col-SE Ridge,49,F,1,16,5,1,8059,budget,6,0.22,0,0,33,3,5,5.7,2.6,82,frostbite,0,0
CLB009129,2003,spring,North Ridge-NE,30,F,1,4,5,2,8726,mid,8,1.15,1,7300,30,4,8,8.4,0.8,0,summited,0,1
CLB009130,2024,spring,South Col-SE Ridge,33,M,1,21,1,0,8278,budget,10,0.69,1,7000,33,1,4,5.0,7.4,209,other,1,0
CLB009131,1997,autumn,North Ridge-NE,39,M,0,5,0,0,8800,mid,9,1.18,1,7000,40,4,5,5.5,5.4,5,frostbite,0,0
CLB009132,2004,spring,South Col-SE Ridge,28,M,0,11,0,0,7228,budget,13,0.87,0,0,28,1,1,5.1,3.2,19,exhaustion_altitude_sickness,0,0
CLB009133,2017,spring,South Col-SE Ridge,47,M,1,4,1,0,8085,budget,6,0.59,1,7000,38,2,7,7.0,7.1,116,frostbite,0,0
CLB009134,1997,spring,North Ridge-NE,43,M,0,9,0,1,6939,premium,9,1.66,1,7000,47,4,4,3.2,4.7,1,exhaustion_altitude_sickness,0,0
CLB009135,2005,spring,South Col-SE Ridge,42,M,0,16,0,0,8294,premium,9,1.27,1,7300,45,5,6,5.1,4.5,15,summited,0,1
